,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,817.0,1814,100.0,100,100,100,0.0,0.0,0.0,0.0
1,0.995,59.73999999999978,1804,99.44873208379272,100,100,100,0.0,0.0,-0.006044287678761742,-0.0016635667435475577
2,0.99,25.0,1796,99.0077177508269,100,100,100,0.0,0.0,-0.014488522850518158,-0.0031972089207611184
3,0.985,16.805000000000064,1786,98.45644983461962,100,100,100,0.0,0.0,-0.018716934842257213,-0.0044225054493096825
4,0.98,11.0,1779,98.07056229327453,100,100,100,0.0,0.0,-0.020673766646370835,-0.004504110901299969
5,0.975,9.0,1773,97.73980154355017,100,99,99,0.0,0.0,-0.02054093698574406,-0.004676117193956213
6,0.97,8.0,1765,97.29878721058435,100,99,99,0.0,0.0,-0.024162146933663517,-0.005167716890923749
7,0.965,7.0,1758,96.91289966923925,100,99,99,0.0,0.0,-0.02701646537801924,-0.00518661957255184
8,0.96,6.0,1743,96.08599779492833,100,98,98,0.0,0.0,-0.029679390860098753,-0.00597116443704225
9,0.955,6.0,1743,96.08599779492833,100,98,98,0.0,0.0,-0.029679390860098753,-0.00597116443704225
10,0.95,5.0,1726,95.14884233737597,100,96,96,0.0,0.0,-0.03454116476059132,-0.006954178370510475
11,0.945,5.0,1726,95.14884233737597,100,96,96,0.0,0.0,-0.03454116476059132,-0.006954178370510475
12,0.94,5.0,1726,95.14884233737597,100,96,96,0.0,0.0,-0.03454116476059132,-0.006954178370510475
13,0.935,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
14,0.9299999999999999,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
15,0.925,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
16,0.92,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
17,0.915,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
18,0.91,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
19,0.905,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
20,0.9,4.0,1697,93.55016538037486,100,95,95,0.0006260776961164449,0.0340101442276213,-0.04057364081008355,-0.00660223439273262
21,0.895,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
22,0.89,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
23,0.885,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
24,0.88,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
25,0.875,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
26,0.87,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
27,0.865,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
28,0.86,3.0,1631,89.91179713340684,100,92,92,0.0027404242791273514,0.06768738909389471,-0.061758123681719214,-0.010057906965200637
