,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0,1.0,69.0,1284,100.0,98,98,98,0.0,0.0,0.0,0.0
1,0.995,17.585000000000036,1277,99.45482866043614,98,98,98,0.0,0.0,-0.0036021363528040157,-0.0007051468243804758
2,0.99,12.170000000000073,1271,98.98753894080997,98,98,98,0.0,0.0,-0.009516366802953515,-0.0030887713143634213
3,0.985,8.0,1265,98.5202492211838,98,98,98,0.0,0.0,-0.010803799055583568,-0.003626509041181988
4,0.98,7.0,1261,98.20872274143302,98,98,98,0.0,0.0,-0.013021949375007941,-0.004004572180293552
5,0.975,7.0,1261,98.20872274143302,98,98,98,0.0,0.0,-0.013021949375007941,-0.004004572180293552
6,0.97,6.0,1248,97.19626168224299,98,98,98,0.0,0.0,-0.016677072358366702,-0.004675629569643984
7,0.965,5.0,1241,96.65109034267913,98,98,98,0.0,0.0,-0.018500339309450213,-0.005029097250645369
8,0.96,5.0,1241,96.65109034267913,98,98,98,0.0,0.0,-0.018500339309450213,-0.005029097250645369
9,0.955,5.0,1241,96.65109034267913,98,98,98,0.0,0.0,-0.018500339309450213,-0.005029097250645369
10,0.95,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
11,0.945,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
12,0.94,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
13,0.935,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
14,0.9299999999999999,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
15,0.925,4.0,1224,95.32710280373831,98,98,98,0.0,0.0,-0.01976892815411306,-0.005908198890958191
16,0.92,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
17,0.915,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
18,0.91,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
19,0.905,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
20,0.9,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
21,0.895,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
22,0.89,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
23,0.885,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
24,0.88,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
25,0.875,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
26,0.87,3.0,1185,92.28971962616822,98,98,98,0.00226450450838922,0.06147379650806222,-0.0423306226202677,-0.012112104029021223
27,0.865,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
28,0.86,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
29,0.855,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
30,0.85,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
31,0.845,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
32,0.84,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
33,0.835,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
34,0.83,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
35,0.825,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
36,0.8200000000000001,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
37,0.815,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
38,0.81,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
39,0.8049999999999999,2.0,1115,86.8380062305296,98,98,98,0.007818576618012274,0.11494619261027925,-0.05179534516007568,-0.012564613779369472
